ID,Label,gender,clerical,NodeType
8285f50e-7292-4ba0-ab27-bddba685ac0f,Hugh Hakelute,M,0,Person
79547ee4-8b22-43d6-acce-27b1da45e4ad,Hugh Hatherich,M,0,Person
66c5bd1b-c439-4deb-9abd-837ea976c9ef,Hugh Helle,M,0,Person
390befae-2021-452f-8345-7a7acb12d117,Hugh Ives,M,0,Person
205dbbd4-2a98-40a3-8169-debcae1d2a09,Hugh Knoyl,M,0,Person
d730a97f-db23-44ad-b7e6-bd9c7ceec37f,Hugh Launtel',M,0,Person
b980af89-45e3-460f-bd97-d0ca88df2f2f,Hugh le Carpenter,M,0,Person
d6401821-fcc8-414b-8331-9101434de5d9,Hugh le Folur,M,1,Person
46d3a49b-9b97-41da-97be-a68652c0d1b4,Hugh le Freman de Aylnaston,M,0,Person
8f259a00-75b2-4535-9629-83c71b7456d4,Hugh le Holymon,M,1,Person
97ac8eee-0742-4732-8316-4720212c74c4,Hugh le Hore,M,0,Person
d880017e-ac11-4cab-a1b2-0c767cc0096c,Hugh le Luttle,M,0,Person
2db5fe6c-d9ad-4bba-85aa-46940e57e966,Hugh le Palmer,M,0,Person
493e3353-27f4-40bc-88fc-767d915a35f5,Hugh le Poer,M,0,Person
cf8d5e85-77af-4b82-bda2-7f080034a948,Hugh le Rede,M,0,Person
96619b0a-debb-4873-ac18-8d691d3f9c12,Hugh le Sergaunt,M,0,Person
91e93f81-6053-43a3-bf49-ea605cdc7f2b,Hugh le Shipward,M,0,Person
787c988b-250b-4474-ad5f-610f100feccf,Hugh le Smyth,U,0,Person
f1ac34d5-30fa-4eb4-aed7-3296b06b73de,Hugh Lemoth,M,0,Person
f0b2a797-961a-4976-a70c-78873f92ebad,Hugh Maungeaund,M,0,Person
0da93250-15a2-49a6-bcfa-d61d7d01c62b,Hugh Miles,M,0,Person
900c28af-a7a8-4a44-89dd-f6506eed8342,Hugh Odyarn de Stanedisch,M,0,Person
24076023-5b56-4b9e-96c3-c0f1729691e4,Hugh Pecok',M,1,Person
c7fdddb3-15fe-43ec-b422-466588d7b003,Hugh Pelegrini,M,1,Person
b456e28c-263f-48c5-9bc0-8514f078ea0f,Hugh Putteleye,M,0,Person
a342fe90-ac24-4dd8-b1a7-fe86ea32a468,Hugh rector of Lydeneye,M,1,Person
d8dd4737-c4d2-442f-8a1d-8c29d4ef1108,Hugh Rondulf,M,0,Person
47419cfb-b103-42bf-bbce-3d02dc231ce6,Hugh son of Hugh the Clerk,M,1,Person
8b1c888c-61a1-43ce-941d-c99bdf29e0dd,Hugh son of Hugh Trone de Hereford,M,0,Person
5c4482c2-5c64-4641-b27a-be9077aa11cc,Hugh son of Ralph de Byryton de Hereford,M,0,Person
0b0321a3-a36a-4bbc-9d1b-bd770ccd40bf,Hugh son of Roger,M,0,Person
c2df7a92-2c80-480d-8f9e-083fba866097,Hugh son of William le Stedemon de Ros,M,1,Person
b30dfedb-cdb0-435e-bb49-0f0c726fc592,Hugh the Carpenter chaplain,M,0,Person
384ee7ef-7368-41c4-928e-35e176d220efa,Hugh the cementarii,M,0,Person
2c03d85a-8109-4b54-bd98-20e4e9f230e3,Hugh the Clerk,M,1,Person
52321dd0-7f8c-40e3-912c-95c678a5e581,Hugh the Cook son of Nicholas,M,0,Person
f12ae982-5fe5-49bd-a3c5-de95d8d93286,Hugh the Smith de Maddeleye,M,0,Person
38eb4c52-09c7-4740-a691-18451718a049,Hugh the Wheel-wright,M,1,Person
6019bfe6-b4ce-4a3e-baf2-64b58f01b5e8,Hugh Thurgrim,M,0,Person
030ba6e3-dae3-4c41-9902-faa294849d75,Hugh Trone,M,0,Person
3192ab3f-1c20-4e09-9fee-4171d614ce92,Hugh Typet,M,0,Person
e5f9e0cc-f49a-406c-a5ea-5c74021f6442,Hugh Tyrel de Little Marcle,M,0,Person
f912a991-6930-4308-9383-e34d93708d46,Hugh vicar of Duddlebury,M,1,Person
f935c825-b89d-4bf1-ba91-aada18557672,Hugh vicar of Lydeneye,M,1,Person
3d9780bd-d6cc-4636-a216-dacf02c4ade2,Hugh Voges,M,1,Person
3cfd936f-c2e2-4bed-865a-b431da34bded,Hugh Vyncent,M,0,Person
face0b95-6502-47f5-9d91-0cf9651bd081,Hugh Walensis,M,0,Person
6e505003-8d90-4173-9693-55f36b03db28,Hugh Watkyns,M,0,Person
331404fb-1ed0-45ec-8919-4ce220fbdf5d,Hugh Wrenon,M,0,Person
ea18c42b-f6b5-45d1-b9f0-1cb25fda5fc5,Hugh Wygemore,M,1,Person
b404a542-07c6-4783-b985-d051de6cab49,Hugo prior of Sneyd,M,1,Person
ad91dc41-bb5f-46c7-9459-428f359b5705,Huwe ap Ghoruard of St Briavel's,M,0,Person
582dac85-2d9d-436b-b953-2a3fb47e8e6f,Ievan ap Howel Vachan,M,0,Person
fadb4e79-3b3a-4ac7-8580-049dda4b60fc,imprisoned clerks,M,1,Person
bef284a5-fed0-453b-8a8f-b4464e2baeee,Isabel de la Dane sister of Richard Swinfield,W,0,Person
a5dd88b6-874c-4e74-bec5-2ec94a5ddd56,Isabel Russel,W,0,Person
d14c079a-e3a4-4bf0-9f44-acde844ae5b2,Isabel wife of John de Hinkeleye,W,0,Person
684e3e77-3a73-4e4b-be90-e8c2fed18747,Isabel wife of Peter le Fourches,W,0,Person
3df6cfda-6319-45de-957e-28f75139a677,Isabel wife of William brother of Walter Thornbury,W,0,Person
3639350b-7463-40c2-ada1-94f7e6c433c9,Isabel wife of William le Graunt,W,0,Person
1d5234e0-5d0f-4a0f-a1df-221ebf6e58d2,Isabella daughter of John de Langeton,W,0,Person
d98f5021-982d-472f-8ecd-6f9a895b9022,Isabella daughter of John le Shipward,W,0,Person
4ce653f9-e0e1-4e98-9ed6-7ca862642bc2,Isabella de Burgo,W,0,Person
fc67b2a7-6116-40c9-bbed-c16c28aab430,Isabella wife of Geoffrey de Sotton,W,0,Person
50bb9c9d-669a-4f37-ad39-39227b0b109e,Isabella wife of John de Brideport,W,0,Person
5ab5bbc2-41b1-4e25-927f-67ba5a4e4e04,Isabella wife of William de Staunton,W,0,Person
f1c0a416-648f-4851-9f89-9f11ffd7b5b4,Isold daughter of Robert de Huntelowe,W,0,Person
dc197894-f0bb-450f-b9df-cee76d940636,Isolda Colling,W,0,Person
0db6e838-76be-4d0d-b92b-a2c48919f89f,Isolda wife of Hugh de la Wode of Ledbury,W,0,Person
d1c03e92-ef0c-484e-8e6d-203d1d532607,Isolda wife of Walter de Stanedisch,M,0,Person
e8c66e8e-25a7-4a69-ad02-8f904d90757d,Ithel Ithel,M,0,Person
1ea2ad1f-7177-4f94-a6ad-abbb9a0fd2f0,Iuellus de Herttelaunde,M,0,Person
07125a02-77a1-4976-84d4-52464e897204,Ivan ap Eynon,M,0,Person
67829b59-a56f-4ff2-b10f-bec35ae8ffe5,Ivo de Clintone,M,0,Person
4ae69159-d2eb-4e60-8907-871565d54776,J. atte Hulle of Stanley,M,0,Person
9d759957-521d-4b98-a5f9-60e8b430ab46,J. de Foxle,M,0,Person
9a7aa1b9-37b8-4f29-9c1a-90fa2404fc22a,J. de Ponte,U,0,Person
916bb2fe-cb45-4bf1-a764-d6be287847f1,James Benedicti de Fractis,M,1,Person
aa72ff0d-00c2-44ec-90fe-ede93e83111f,James de Berkeley,M,1,Person
ccace0d0-6d9e-4eba-86f9-5ac4f2ca8d3b,James de Brudun,M,1,Person
d45d2c4e-1d0c-4c62-ac31-a9ab7276c248,James de Henley,M,1,Person
c358f571-da1b-4209-a1a1-1e5b32576bb5,James de Henley's parents,W,0,Person
bbdfce6e-9476-4814-b901-c24446bd1380,James de Hunderton,M,0,Person
dd6d1746-accb-4aee-b527-6ab94ecc5c8a,James de Rezano,M,1,Person
fdbae588-b265-479d-b630-fc2b1130640a,James de Stokebrugg,M,0,Person
0c4f2cb3-8114-43ce-b451-c33a9ff3cbc7,James de Walford,M,0,Person
f873e8c8-2819-4996-8682-c09230ab7bb9,James Scharp,M,0,Person
f9733f35-03e6-435a-838f-fc999beaee8c,James Sinibaldi,M,1,Person
dff416a1-7584-4ef5-841d-00a5dbb0a3fa,James Sprot,M,0,Person
fef713c5-147f-4374-b1aa-56d6ace233d8,Jean II,M,1,Person
0e62cdd5-a4c0-4aee-a141-821556d29437,Joan (Plugenet) de Bohun of Kylpek,W,0,Person
de4da697-e331-4efc-b7c2-f5aa7dda5bf5,Joan daughter of Thomas de Bourghulle,W,0,Person
53ae2e8e-a2a0-4cb6-b192-bb4c2147319b,Joan Thebaud wife of Roger de Maddeleye,W,0,Person
0b6c7de9-0b19-472d-a9af-10fc1cd6c7a1,Joan wife of John de Turberville I,W,0,Person
116aa4fa-e273-4ac9-aa17-3bae47cdf8b4,Joan wife of John le Chaumberleyn,W,0,Person
b85679ee-468e-47af-bd7d-a8514b304979,Joan wife of Ralph de Byryton,W,0,Person
d00f0d25-0cc0-4068-ac82-5c6efd35f8d2,Joan wife of Richard de Ploufeld,W,0,Person
c2c33f3c-b8d8-4d9b-80a3-62e18979751c,Joan wife of Robert atte Tounesende de Stanerton,W,0,Person
c8afe7da-6746-4bac-acbc-249577da8120,Joan wife of Robert Boter,W,0,Person
cfd67a7c-550c-4c62-a738-b1d7fa0e9a6c,Joan wife of Roger Pychard,W,0,Person
3e5c88b3-43d7-4235-90cb-956e8e6b7b11,Joan wife of Thomas de Bromfeld,W,0,Person
41d4f959-d772-4f64-8691-9cde6b3de359,Joan wife of William the Cook de Stauntone,W,0,Person
218fe3e5-0251-4180-bff7-d44e65b3ce6f,Joanna Eseger de Ledbury,W,0,Person
b7187077-94cd-4175-b6d5-5a86a31eb1a3,Joanna wife of John de Langeton,W,0,Person
eb208063-7591-4ac7-a162-4b6334dcf240,Joanne lady of Sully,W,0,Person
b7e197e9-d0dc-4fe1-bccb-a99879708dea,Joceus de Kynebauton,M,1,Person
580299f0-d812-4cf6-a532-2021e0aee1ae,Johanna daughter of William le Shipward of Castle Goodrich,W,0,Person
050e2684-3f23-49d0-aac1-0cc7fe636866,Johanna de Gloucester wife of William Vynt,W,0,Person
05f5e49b-d650-4c56-9fc5-da0dcf65c5e6,Johanna de Middeltone daughter of Philip de Middeltone,W,0,Person
b42dac2d-168d-4513-89aa-3e2a362f72bc,Johanna wife of Hugh de Rodeberwe,W,0,Person
f31d84f6-38c8-450d-86eb-d3715b65bea6,Johanna wife of John de Lullham son of Roger de la Hyde,W,0,Person
d83da37d-f98b-46ef-9da3-cbc9d5f63af0,Johanna wife of Richard Aylmer de Bluntesdon Gay,W,0,Person
9aac5ae1-50eb-43ac-a167-090ce3ced306,Johanna wife of Thomas Hamond,W,0,Person
7d6e695b-6a18-4dbc-a017-f20049e295ff,Johanna wife of William Deneys,W,0,Person
7846a7f9-e718-4ec0-8e61-598f902a7fd7,Johannes Amatoris de Guarcin,M,1,Person
548dcec4-37f1-4d15-ad2a-25a12a6e061c,John abbot of Wigmore,M,1,Person
e8e648e1-83db-4b55-9346-960e2665ccdd,John Achard,M,0,Person
691c45df-8dc7-4f31-8214-98af6ef48b6e,John ad Fontem,M,0,Person
0e923e76-ac8d-4eeb-9d36-1ebc98bacb8f,John Alani de Beccles,M,1,Person
d317498f-9e07-4488-a996-2633e9c2d9d5,John Algod de Haketon',M,0,Person
76976235-52bd-4be6-9e0b-54094c2c476c,John Alisaundre,M,0,Person
e92c19f1-8796-48a3-ace2-bcd1045fe1a4,John Alkin,M,0,Person
e037655d-0225-48a6-8daf-02857c8f2588,John Alvyate,M,0,Person
00acfe38-003c-4b28-a25e-00136ab16c6f,John Andreu de Cloppeleye Condam,U,0,Person
9a16567c-d9fa-4842-a52e-1dcb2a8e0e28,John Andrewe,M,0,Person
84d5f53b-c455-41d2-b485-bbf03378ea68,John Anet,M,0,Person
2cd1b440-deab-45c2-a3be-24d278b77ac9,John ap Huwe of St Briavel's,M,0,Person
1d4641cf-43fb-4108-8a56-23430f89902b,John ap Waltier,M,0,Person
be0e3d6e-cb1a-46c2-8ced-5dee7d239e5c,John ap Wylum,M,0,Person
253ac57d-8e0e-4aa9-b64e-6c56cfe95c87,John Arewy,M,0,Person
fcaf9f79-67a7-4fd9-b457-5664dc5f1af3,John Armelyn de Lude Godefray,M,0,Person
7ede2f52-5104-40aa-abee-67ed4b40e12b,John Arnald,M,0,Person
d5dfe5b8-ce40-4965-8071-1bc5fac81b10,John atte Croyce de Eppeneye I,M,0,Person
0f1ba855-784c-409f-bf34-22337dd1d672,John atte Croyce de Eppeneye II,M,0,Person
2475588a-63b8-4ca1-9a2f-f98c43ee3612,John atte Hacche,M,0,Person
f40d2057-5168-48bb-b880-40d6339a5d28,John atte Lynde,M,0,Person
766b080a-21f1-4348-ae53-76b239e603a3,John Attesion,M,0,Person
fefdcdef-33cd-4743-89d6-b99b04215383,John Aubrey,M,0,Person
86685e33-dcc2-4947-b67b-e1476dc8b82a,John Aunfrey,M,0,Person
47f772e3-0e0c-4bfd-b78c-b059ba9d661c,John Bacun,M,0,Person
a705b6dc-359d-45b3-ad16-31243e432731,John Bade,M,1,Person
9cdcdc10-221d-4207-80ce-0d2b95120021,John Balle,M,1,Person
87f79399-7907-4084-9003-e14f9ee7ae63,John Barbeer cook of Hereford,M,0,Person
b2923671-12d8-4a16-9e65-b0c516580846,John Bardulf,M,1,Person
efcdb9c6-24b8-4b88-9ac4-661338f71667,John Baret,M,0,Person
1bd73df7-c82f-4327-a5ce-407bf2577ded,John Batte,M,0,Person
67dba6d6-45d7-44b3-a178-4ea618a5ed8d,John Batun,M,0,Person
0e2291d7-003d-4abe-8235-a206801ae9b3,John Beauchamp,M,0,Person
bd738fa2-44db-4fe6-8998-83061b3de73f,John Begelyn of Stratford’,M,0,Person
022a6a26-bc61-4fee-b898-e266b2bbfbc7,John Beke,M,0,Person
5e063727-5dc7-4f93-a751-19fdc7de7e9b,John Bele de Wydyndon's first wife,W,0,Person
5481bc4f-f42d-4f49-819e-2473f5aab641,John Bele de Wydyngdon,M,0,Person
9153ff1e-2d53-4df6-9abe-224cf9448f8c,John Benedicti,M,1,Person
db6fa22f-2939-43b6-8eb1-8de1dc736fa6,John Besford,M,1,Person
2c80f490-d86a-4a3f-8b3c-32647ed168c5,John Bibel,M,0,Person
93d56dd6-6a9a-419e-98a6-a7a081818f0b,John Blod,M,0,Person
803efafb-25c7-4690-8d8d-5b216759c05f,John Bokeler,M,0,Person
7c5d2beb-b291-4880-b5bd-0b479438101b,John Bonichi de Senis,M,1,Person
512bfac3-c15f-4a36-b035-ea7e06e36963,John Boter,M,0,Person
895cb0d4-2b12-4a07-8b2f-74a71ebe6a18,John Boter II,M,1,Person
8bcf3f07-54d3-4720-93ae-61ba12f162b7,John Botte,M,0,Person
5224b417-ac0e-420f-b9dd-4d344bab7415,John Bouhs of London,M,1,Person
3cfeb29b-2743-41ea-b5c8-10c90416c650,John Bowyare,M,0,Person
41348010-2d76-411d-9b15-78b5b54623c9,John Br[...]n,M,0,Person
12b30eb0-2b17-41e2-9b13-f1e71eda606d,John Brayn,M,1,Person
5c7a64a5-365d-478f-beb5-99f037b41b7f,John Brewes,M,0,Person
6e770e8b-cd31-493a-88e5-13ddd0f5b5e4,John Brislee,M,0,Person
f09ad70b-b120-4d3c-a621-1ce0e84950c8,John Broche,M,0,Person
c55c2cb7-ace6-4f32-b8a2-cd4b5bd5aa97,John Broun,M,0,Person
01ddc43d-208b-4046-b3cc-d27bea2d9e68,John Broun de Breynton,M,0,Person
dde6a02f-db1c-4701-9f9f-90860f77c40a,John Broun de Hyneton,M,0,Person
72b6843b-7214-4f56-9bb6-8d9b2a07f532,John Broun de la Hyde,M,0,Person
b62f8428-2d78-45c4-86a4-544dad29b64b,John Brusebon,M,0,Person
267ff325-0cc3-445b-bd41-1c2923da36db,John Burne,M,0,Person
93d76852-ed11-48f8-ab91-19621e86a0f6,John by la Merssh,M,0,Person
26844d04-6a3d-4fba-a327-c6ed33a6c50e,John Bysshop,M,0,Person
dfb1e7d1-8fca-4d1b-a3da-56dc392e6898,John Candelan,M,0,Person
c07db490-87c4-42ae-ae26-4bae38c02349,John Carnwarch'len,M,0,Person
0df0c477-7a75-4555-bf52-8f9304bbcbea,John Cays,M,0,Person
3ceec4c6-6edf-4d8d-abab-510ecae1dc2c,John chaplain of Dilewe,M,1,Person
bb9e2e1d-a6ad-44aa-89be-9dea52b4a88a,John Chaundos,M,0,Person
7a252f8b-0871-4e7d-933e-136038f0bbbc,John Cheverel,M,0,Person
881713a8-6673-4528-b371-b505eb346e9d,John Clanvowe,M,0,Person
b1495032-1bdd-4c23-aea9-f62269813daa,John Clement,M,1,Person
a6b49d05-5506-4e74-bf51-483ea46d1333,John Cley de Stanerton’,M,0,Person
adcc62ce-e433-48de-8f96-aa27a4db1595,John Cluet,M,0,Person
99e4fb88-33e4-45da-861a-5a134afc6942,John Colemon,M,0,Person
78d311a2-08ad-4736-b914-cd20f7a54d02,John Coly de Kingescaple,M,0,Person
965ec172-6654-4a45-8a75-df97dd9ca815,John Cosyn prior of Flanesford,M,1,Person
efc927bd-b735-4060-a226-9a1e4a8735c6,John Coyder,M,1,Person
26be05e0-bdb1-4596-bb4d-bd69e8286888,John Cradoc,M,0,Person
441e156a-ad0c-48d5-bc70-a6b9df2fe97d,John Cradoc II,M,0,Person
677c6856-9c83-4621-b77c-a991c5c7590c,John Crok,M,0,Person
d3d72756-d5d5-44f4-9a81-f858779437ea,John Curzon,M,0,Person
3736bcd7-6007-42e1-a2fc-adc6ace30387,John Dalderby,M,1,Person
efbed8cb-c092-4493-859f-9a10c0d1423d,John Dark',M,0,Person
b013b401-2ea2-4016-ba5c-6fca842f0ac2,John David,M,0,Person
9172031b-262e-4049-a56b-8430884e9f2b,John de Abrehal de Yrchen,M,0,Person
082be708-79ef-4e89-8217-2911c7f6a253,John de Aka,M,1,Person
ee2c0f42-1927-4c8d-a298-cc5eaba8f8d6,John de Albrug',M,0,Person
07aa3392-9248-4710-900d-1e4f2a652d70,John de Alkrugge,M,0,Person
10799dae-9547-4bfc-bc5f-6e0bfaa22a8c,John de Almalia,M,1,Person
e4da2937-dc23-4b2e-b432-4316fb4b3171,John de Aqua Blanca,M,1,Person
774fb968-bcdf-44a9-bf8f-8a54e8d2e072,John de Asshe I,M,0,Person
41f396df-9b94-42b2-88f3-4bbeabf59b23,John de Asshe II,M,0,Person
7d2b2647-36a6-4c3e-ad39-7e3664874cd2,John de Astel',M,0,Person
b8e59b7d-3f29-48fd-90e9-dfd6eec59dce,John de Avebury,M,1,Person
1ab1caae-cbbd-48cb-8144-c7f9e224bfcf,John de Avne,M,0,Person
6b600416-f759-4603-9f32-cdb2fe040164,John de Aylineston,M,0,Person
d3181115-43e4-4b11-86dd-4acf8e8c74dd,John de Badesshawe,M,0,Person
30a94eec-ba20-4678-94c9-f66cecf69b82,John de Bagworthe,M,0,Person
a9c3216a-8188-401f-8248-25d1bec2aa89,John de Baleshale,M,0,Person
9aa4da83-7637-4a8e-b060-b46a0a2aa487,John de Banwelle,M,0,Person
3c1127a3-249b-4cdf-bc0f-2db4a18b9eee,John de Basevylla,M,0,Person
d26019d0-e6ad-4664-81b8-a411e7eae62c,John de Beautre,M,1,Person
63a2d9d3-d218-4c6c-a97d-4ab9d2219b16,John de Bediers,M,1,Person
92210b28-1adb-4cc7-934d-a9a2acedb284,John de Bekingham,M,1,Person
b7775384-4343-460d-b813-b1b7d480fad9,John de Bergamo,M,1,Person
ba9d2e73-e4e9-4136-8b51-f46ab37c44b2,John de Bergeueny,M,1,Person
a67e3f2d-2d39-4527-9ac8-40ef61a5c461,John de Bertonesham,M,0,Person
48cb73ee-58f5-4fb1-b17d-88d466958685,John de Biriches,M,1,Person
060d0065-dda5-482f-a6f7-961e792123c3,John de Blandiaco,M,1,Person
2ba8e74d-1689-4fa6-b959-87fb4f374b8f,John de Bohun 1st Lord Bohun,M,0,Person
acf5a22e-2e74-4ba6-8cca-e2106c00940a,John de Bokelynton,M,0,Person
f3d848a5-30c8-4109-862e-536ce61b1ad9,John de Bollinghope,M,1,Person
37c9b463-62da-4c08-ade4-85e66c9cffe6,John de Borches,M,0,Person
f7ce65f5-ae23-4305-8b92-4b6d36d0714a,John de Bordesleye,M,0,Person
95eadec1-7577-4a09-9c47-91469d96d0ae,John de Boreford,M,0,Person
cb827527-19fe-4813-baba-449bf683348a,John de Bosbury,M,0,Person
d2c03a2f-d405-4fa0-933e-7628ad6eaf9c,John de Bosbury clerk,M,1,Person
840c4c2a-5670-47e4-a61a-5f3a857b760c,John de Bosco,M,0,Person
c6fe8cce-ada5-47c5-94ca-17f387fb2a9f,John de Bosco leech,U,0,Person
c9d955b1-40e4-4054-b6a8-c415bbb1f150,John de Bourghulle,M,0,Person
ba775bbb-31eb-40c5-a860-9c48cacec86f,John de Bradefelde,M,0,Person
5cbaa6d7-acfc-41af-a0ea-dcdee75d7976,John de Braunford,M,0,Person
d7f9fd59-ca64-4b24-83a8-2919664397a0,John de Brecon,M,0,Person
132c5cca-ec5d-4264-af2f-c2e0f7bbc149a,John de Breton,M,0,Person
caf52796-b907-4074-88e2-cb1da94647fc,John de Breynton,M,0,Person
f54be2d8-e957-4bde-b2b0-98e6bfb7e53f,John de Brideport,M,0,Person
c626600a-7747-4c61-ba0d-9100aaefdc1c,John de Bristol clerk,M,1,Person
93f10cb3-d19d-4aff-b489-cc8aa490b38b,John de Bristol prior,M,1,Person
77a11bf6-d02e-4193-92af-b692ea62b3ba,John de Broghton,M,0,Person
1d46c503-e9a6-4dff-af21-f702b1ab2011,John de Brokworth',M,0,Person
29a76b39-50d2-413e-be92-96f83a736e36,John de Bromfeld,M,0,Person
1d2d424c-5e4a-4297-bc03-ae0c2aaf7023,John de Brompton’,M,0,Person
f0e58431-7a2e-4328-96d2-ddbe8c8894e1,John de Bromsgrove,M,0,Person
06808dde-4c85-43cf-99af-13f13b67ee96,John de Brugge,M,0,Person
29aa771f-3c11-4485-ace9-978a00694b7f,John de Brunchell,M,1,Person
eab48173-f8ba-4251-9f2a-a70a643204d1,John de Bruneshope,M,0,Person
e80e2293-bd29-418c-aa8b-f55bdcb0e575,John de Bruneshope magister,M,1,Person
ee7e9657-7fd8-41f8-8b6d-f54edb42622a,John de Burghill,U,0,Person
bfeb3ddf-a7bc-41a4-8df0-7c53c1710e15,John de Buterle,M,1,Person
cbd60a27-3d45-416f-ae5f-eccfdc7893cc,John de Caillewe,M,0,Person
89981f80-7c26-4ec5-9f0f-6ac95e346fdb,John de Calewehulle,M,0,Person
e6527d0c-6631-4bc3-b0e3-73780192be62,John de Camerario,M,1,Person
b7225e2e-3254-42c0-af9b-ea4ecbf3ab76,John de Carwardine,M,0,Person
ef6a222f-fe3a-43d1-a4db-df789a2e6f3c,John de Cattefeld,M,1,Person
f26a11e3-be8a-40d1-ba32-d50466433643,John de Chabbenore,M,0,Person
901e62d6-9183-470d-af74-af6a5af00192,John de Chanse hauberger,M,0,Person
32d2cd16-e6e9-4012-aaed-d8313150bdf1,John de Charleton king's chamberlain,M,0,Person
10418da7-553d-465d-8d85-91a449fdc474,John de Charlton clerk,M,1,Person
34bd8c6a-7217-4cf0-92ec-53e0316b1e39,John de Charneles,M,1,Person
9164b53e-7d06-4b9b-970b-fac5ca61f529,John de Chayham,M,1,Person
bb1a8b9f-21ba-4350-acf9-b9440fda3484,John de Checkeleye,M,0,Person
7ed424ab-41fd-4f11-96f1-d2e7d7c17fd2,John de Childeston,M,0,Person
f987357a-d72f-41f8-8187-f283efa54797,John de Clara clerk,M,1,Person
a3a1baa5-b056-446e-9e80-ee66b7324b64,John de Clere,M,0,Person
3d115b77-b384-4d41-a6af-d888615ffbcc,John de Clifford,M,0,Person
31854911-2b53-4556-a801-43db550f0077,John de Clifton,M,0,Person
91a30f17-ff0b-4568-ad5a-e3de582f9ec7,John de Clynton,M,0,Person
ca67be5a-58e7-47d9-89d5-3b651d2b9590,John de Clyve,M,1,Person
2fb30372-4919-4059-955f-9c843f4ac527,John de Cobeham,M,0,Person
c0193358-3c24-4467-82f7-666dc63331a3,John de Cobwalle,M,0,Person
8ea0f2fa-5609-4c07-8c26-4bb86bd975ae,John de Colethrop,M,0,Person
fa82da9d-e476-4896-9bd1-6e0122f04c4b,John de Colewelle,M,1,Person
b6795f20-2630-45a8-adb3-8b71270a9412,John de Colonia,M,1,Person
19b6416c-e831-419e-84d1-3e1d80ae4083,John de Comberton,M,0,Person
e631a860-0a8d-497d-b57b-a885be9647df,John de Cormton',M,0,Person
4697aaf9-3cf4-4117-b63a-70d233fe4765,John de Cossham,M,1,Person
3bacb228-13ba-4692-b1cc-3309b937fb0c,John de Cowarne,M,0,Person
71078a39-84fd-40e4-89d7-386e6fbdd4d1,John de Credeleye,M,0,Person
5cbb4542-1e9f-44d1-9b50-15792131c2d7,John de Creppynge,M,1,Person
7ee1ca74-1abb-44ea-accc-fd437887ae00,John de Derneford senior,M,0,Person
ed813372-b3fa-4a37-8a48-5c675fa94023,John de Donnington,M,0,Person
cf0136ef-606c-4a53-8d0c-00ac971583b2,John de Drayton,M,1,Person
cc03066e-198f-4425-b394-c8bf189879d2,John de Duddeleye,M,0,Person
d4ec9588-d6f9-42b3-95d6-98b644546dcf,John de Elleston,M,0,Person
340a0e8a-794f-4332-9bae-0270d5e48559,John de Erdishope,M,0,Person
b8161e86-e5ee-4df1-8d54-6b0decb964e8,John de Esthop’,M,0,Person
50d3a9b6-7a49-4eef-9b90-c341b42edc0a,John de Evesham mason,M,0,Person
20bc2155-740d-4c20-bb6f-cfee7f8f2131,John de Ew,M,1,Person
1b5981a8-7177-4249-9729-cde8546c10a8,John de Felda,M,1,Person
7984d07e-f643-4411-a3b5-2b14184f14bf,John de Felstede,M,0,Person
20f9796a-0fc7-467a-bf32-2ba2db238517a,John de Fontyton I,M,0,Person
20f9796a-0fc7-467a-bf32-2ba2db238517,John de Fontyton II,M,1,Person
ff6f25d0-2b6f-4103-8cc0-73dd54fd2934,John de Foston,M,0,Person
698391ed-153a-4127-b709-f983dad4ffa8,John de Fowehope,M,0,Person
96fce612-e092-473f-8a23-b1fb315ad4ad,John de Frene,M,0,Person
aae220a4-0068-48a8-aee6-e71537ce89fd,John de Froma,M,0,Person
3668f4a7-d489-48df-a974-ab6ff64e1f3f,John de Gamages,M,1,Person
81aa0601-1e7e-4d99-86f5-f50dcfc6fc8f,John de Gayton,M,0,Person
61f26300-6000-4fde-9a25-5937871b4d3a,John de Gloucester,M,0,Person
442c7039-d353-41ed-98c5-00a9deb74e71,John de Gloucester,M,1,Person
482306db-ab3f-4e91-8a89-e0b47309d82b,John de Grey of Rotherfeld,M,0,Person
7d60e648-94b4-4d76-a21d-057665dbc972,John de Habenhale,M,0,Person
afbda786-a2b7-4cc8-9678-a78aa1bb3e90,John de Haddesore,M,1,Person
42f99284-2eaa-4009-af72-1f7d8384512d,John de Haselton,M,0,Person
fef5a3b7-d1ca-4931-9c1d-a3d16fd3b3f9,John de Hathewy,M,0,Person
298da73e-e8b4-44c3-a3e9-229339891aa8,John de Heliun,M,1,Person
ca2d07ec-cd24-48c5-9efa-721bb67ce700,John de Henleye,M,1,Person
eb9dff0c-4e31-47e6-9f06-0379ce2191b8,John de Henriston miller,M,0,Person
28e36a74-0360-40bc-9130-8d0392d76989,John de Henthlan,M,0,Person
63869071-6a50-4936-801c-a9cba23f64ca,John de Herdewyk,M,0,Person
932ed2cb-4b75-46d3-b0f7-239e59ca142d,John de Hereford of Mordiford,M,0,Person
3cdd3746-df71-4a83-b29e-16ecc218683d,John de Hereford rector of Alvechurch,M,1,Person
f920974a-8e8b-4804-9f3c-cf0cebfd3ac7,John de Heyford,M,0,Person
7ecde8d3-8dc9-4fcc-a27d-2e65588c8a6b,John de Hildesley,M,1,Person
