UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,JOB,COMMENTS
9ebc0c5c-373b-46b6-84e1-97d65799521b,HCM_1506.txt,Monemuth,char-offset:1297,PLACE,http://sws.geonames.org/2642313,Monmouth,,51.81265,-2.71363,,VERIFIED,,,
6af8cdd7-c2cd-4b7a-8f3c-7c7fddbbd6ff,HCM_1506.txt,Maurice,char-offset:1338,PERSON,,,,,,,,,,
144065f1-1815-48c5-8e4e-d300e71dce84,HCM_1506.txt,the parish church of Saint Peter at Kermerdin,char-offset:1358,PLACE,,,,,,,NOT_IDENTIFIABLE,Building,,
c6f4453b-9fae-4b6f-854a-6187be69029a,HCM_1506.txt,Kermerdin,char-offset:1394,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
5ad784d0-a1ab-4e07-9f38-65e050c9d59e,HCM_1506.txt,the church of Saint Ismael’,char-offset:1448,PLACE,,,,,,,NOT_IDENTIFIABLE,Building,,
d2fe9cb8-fa8f-4f30-8949-58f6402cf04e,HCM_1506.txt,Latin,char-offset:1510,,,,,,,,,language,,
c5c249af-29cb-4be1-a03c-c575f1c3e30e,HCM_1529.txt,Williem de Brewes',char-offset:30,PERSON,,,,,,,,Principal,,
617ecb15-45f3-473a-aecb-1b7e012aabf5,HCM_1529.txt,John Iweyn,char-offset:94,PERSON,,,,,,,,Principal,,
244d5c39-3470-4a36-8227-59a602b71053,HCM_1529.txt,Ostrem,char-offset:182,PLACE,,,,,,,NOT_IDENTIFIABLE,,,
c4480a9e-6f8d-419b-9573-9a3b648be327,HCM_1529.txt,Mael ap Wastewy,char-offset:235,PERSON,,,,,,,,,,
75403d5a-15bc-46cf-ac34-1e368eacc5f1,HCM_1529.txt,Ostrem,char-offset:277,PLACE,,,,,,,NOT_IDENTIFIABLE,Given at,,
aa88a260-2406-4d12-9fc8-07f4d5d0a76a,HCM_1529.txt,Robert de Penres,char-offset:305,PERSON,,,,,,,,Witness,knight,
b313df3f-471d-4e8d-a1ce-83466cad8ffd,HCM_1529.txt,knight,char-offset:323,,,,,,,,,Job,,
a96c07d9-984e-4efa-990f-b65914651f00,HCM_1529.txt,Davyd de la Barre,char-offset:331,PERSON,,,,,,,,Witness,,
8b4a361a-9231-4506-b91d-08bad50a0bc9,HCM_1529.txt,Robert de Penebrugg,char-offset:350,PERSON,,,,,,,,Witness,,
c4f35bf5-e8f4-4ac2-b8ed-4bf254b01ec6,HCM_1529.txt,Peter le Knoyl,char-offset:372,PERSON,,,,,,,,Witness,,
6300eea2-1868-421f-83a1-dbe1fb0ea1cf,HCM_1529.txt,William le Knoyl,char-offset:388,PERSON,,,,,,,,Witness,,
08950bbe-0010-475f-a1fd-55182ae1b35b,HCM_1529.txt,John Batyn,char-offset:406,PERSON,,,,,,,,Witness,,
ed20ee01-a085-4e05-aab0-3a0efb8222ff,HCM_1529.txt,John Wyn,char-offset:418,PERSON,,,,,,,,Witness,,
f6a506aa-3b28-4048-bb95-4aed81282d2d,HCM_1529.txt,Latin,char-offset:428,,,,,,,,,language,,
cb25dbf6-34c0-4b56-befc-ec0f20c5aa9e,HCM_1529.txt,Faded,char-offset:435,,,,,,,,,Material feature,,
b09c8144-9bde-42e2-9cdc-a6fc2e0bbba9,HCM_1507 C.txt,Richard [Swinfield],char-offset:51,PERSON,,,,,,,,Principal,"bishop of Hereford,",
f4bd204c-2734-4ce6-923a-b89e766d2668,HCM_1507 C.txt,"bishop of Hereford,",char-offset:72,,,,,,,,,job,,
58a92212-fabf-4aab-b82a-d5db03c13104,HCM_1507 C.txt,Hereford,char-offset:82,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
71dcd7c0-604e-4cbf-b89b-ba2757a9e4d4,HCM_1507 C.txt,Bishop,char-offset:234,,,,,,,,,Job,,
56981f56-8ebe-44e4-bd6b-0a53de034625,HCM_1507 C.txt,Peter d'Aigueblanche,char-offset:241,PERSON,,,,,,,,,Bishop,
c1a629d8-33b5-4241-a20c-353ffe58e43e,HCM_1507 C.txt,Hereford,char-offset:282,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,,,
47c20d32-4a2a-4709-91ca-85e4fecd61f3,HCM_1507 C.txt,Bosebury,char-offset:301,PLACE,,,,,,,NOT_IDENTIFIABLE,Given at,,
20a77f2b-3acd-4151-9128-64584db7d71b,HCM_1507 C.txt,Latin,char-offset:311,,,,,,,,,language,,
180ece09-55f9-4796-9f79-48cea8d3b1bc,HCM_1581.txt,HCM,char-offset:0,PLACE,,,,,,,UNVERIFIED,,,
01b7e474-56af-43de-afe5-d0eb29573e12,HCM_1581.txt,Frater John,char-offset:87,PERSON,,,,,,,,Principal,abbot,
cbc540b1-6bb8-4425-90fe-1eb220846206,HCM_1581.txt,abbot,char-offset:100,,,,,,,,,Job,,
97735fb4-8a8c-4c76-8248-8794f7260a2b,HCM_1581.txt,the convent of St. Peter's,char-offset:111,PLACE,,,,,,,UNVERIFIED,Building,,
a13d0541-90e9-43e0-9cf7-455b982e7694,HCM_1581.txt,Gloucester,char-offset:139,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,,,
2d2a2686-0f9c-487c-afc9-0b895b068a33,HCM_1581.txt,John Polgroyn,char-offset:154,PERSON,,,,,,,,Principal,,
051ce736-c797-4956-b7bb-dd3640af9438,HCM_1581.txt,the monastery of St. Peter,char-offset:209,PLACE,,,,,,,NOT_IDENTIFIABLE,Building,,
87da0217-6240-4835-9ede-9fc3b2705ec8,HCM_1581.txt,the chapter-house at Gloucester,char-offset:422,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,VERIFIED,Building,,
f12b6336-e3c2-4c1a-9e5f-ef50aba33135,HCM_1581.txt,Gloucester,char-offset:443,PLACE,http://sws.geonames.org/2648404,Gloucester,,51.86568,-2.2431,,UNVERIFIED,,,
5b2440e1-2d75-49fe-aa34-d23bd12a9aae,HCM_1581.txt,Latin,char-offset:455,,,,,,,,,language,,
f392267d-b584-4df2-98dc-1ca4244b0229,HCM_1581.txt,Seal,char-offset:462,,,,,,,,,Material feature,,
UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,,COMMENTS
ff816994-9a27-4b6e-9004-9416d183946f,HCM_2072.txt,John de Aqua blanca,char-offset:42,PERSON,,,,,,,,Principal,dean,
eabc256a-f785-4a1c-83c6-ed2bde0d5692,HCM_2072.txt,Aqua blanca,char-offset:50,PLACE,,,,,,,UNVERIFIED,Nominative,,
a9f931bc-1ed1-4309-bbdc-ff76879a18bb,HCM_2072.txt,dean,char-offset:63,,,,,,,,,Job,,Dean of Hereford
ee8f882a-ae73-4ea2-92a3-8b6810478dcd,HCM_2072.txt,the chapter of the church of St. Ethelbert of Hereford,char-offset:73,PERSON,,,,,,,,Collective|Office,,
8d5bfa76-b0b5-4d56-8335-5d072849eeb2,HCM_2072.txt,Hereford,char-offset:119,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
9bd0889d-bbd5-440e-ba6f-86a14754207a,HCM_2072.txt,Hamon de Sandwyco,char-offset:155,PERSON,,,,,,,,Principal,canons of the cathedral church of Hereford,Hamo de Sandwich
1d8f8145-fcfe-4fd3-8be9-73d32c7e15fd,HCM_2072.txt,Sandwyco,char-offset:164,PLACE,,,,,,,UNVERIFIED,Nominative,,Sandwich
cf8a4326-0f0f-4770-8a59-9e1cb00462cf,HCM_2072.txt,Richard de Nonnynton,char-offset:174,PERSON,,,,,,,,Principal,canons of the cathedral church of Hereford,
e84b90a9-efeb-4a2c-b355-0419b41bec58,HCM_2072.txt,Nonnynton,char-offset:185,PLACE,,,,,,,UNVERIFIED,Nominative,,Monnnington on Wye?
36a3049b-fd18-4872-99a6-78fd1ba0431f,HCM_2072.txt,canons of the cathedral church of Hereford,char-offset:197,,,,,,,,,Job,,
2480fe2a-4b58-47e7-a4c5-87cbe658d2c7,HCM_2072.txt,Hereford,char-offset:231,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
e7210b03-da7d-408a-87e5-1d53ec3c05c2,HCM_2072.txt,Robert de la Doune,char-offset:245,PERSON,,,,,,,,Principal,"executors of the will of dominus Stephen de Thansto, formerly dean of Hereford",
5d0d446e-baff-480f-9c35-50ec47c8659f,HCM_2072.txt,la Doune,char-offset:255,PLACE,,,,,,,UNVERIFIED,Nominative,,
af58d856-e070-49e4-b9bb-77c09e2d3382,HCM_2072.txt,"executors of the will of dominus Stephen de Thansto, formerly dean of Hereford",char-offset:265,,,,,,,,,Job,,
997f1e1a-6556-4026-8bd1-7e3d626cecb6,HCM_2072.txt,Stephen de Thansto,char-offset:298,PERSON,,,,,,,,Dead,dean of Hereford,
a37de404-e7c0-4200-80da-cdf07c97f282,HCM_2072.txt,"Thansto,",char-offset:309,PLACE,,,,,,,UNVERIFIED,Nominative,,"maybe Thanet, as in, the Isleo f?"
f69fca1f-d8a5-49b8-96cf-ddc085ec7bbc,HCM_2072.txt,dean of Hereford,char-offset:327,,,,,,,,,Job,,
2a1c3418-b888-41cc-b2af-50ba71c24c87,HCM_2072.txt,Hereford,char-offset:335,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
d7558861-7d2d-431d-a1b5-38aac15131a6,HCM_2072.txt,dean and chapter,char-offset:381,PERSON,,,,,,,,Collective|Office,,
8a55459b-5505-4066-b8ef-0204e3afe226,HCM_2072.txt,Stephen,char-offset:452,PERSON,,,,,,,,Dead,,"Stephen de Thansto, former Dean of Hereford"
ea193dd2-1f5c-4f3a-a4c5-2dc093c9369f,HCM_2072.txt,the canons,char-offset:497,PERSON,,,,,,,,Office|Collective,,"that is, those present at the obit of Stephen de Thantso"
757dcb99-63fc-4785-8dc4-b29e9bfb0dd8,HCM_2072.txt,the vicars and clerks of the choir present at the obit,char-offset:545,PERSON,,,,,,,,Collective|Office,,"that is, those present at the obit of Stephen de Thansto"
d0775dce-d218-403a-87a2-975190be0f36,HCM_2072.txt,the said executors,char-offset:632,PERSON,,,,,,,,,,"executors of the will of Stephen de Thansto, i.e. Hamo Sandwich, Richard Nonnington, and Robert de la Doune"
aa70379c-56a5-41ad-bb94-48e816632e5f,HCM_2072.txt,the chapter-house of Hereford,char-offset:661,,,,,,,,,Building,,
365f050b-a649-41be-b581-bff2bf6ed1a7,HCM_2072.txt,Hereford,char-offset:682,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
e25532bd-a415-4e26-bf7c-284c313de9a2,HCM_2072.txt,Latin,char-offset:692,,,,,,,,,Language,,
dfdb8f9e-c494-40aa-b1f2-54c96a39d430,HCM_2093.txt,the cathedral church of Hereford,char-offset:68,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Building,,
1f65ef47-7a82-4f72-aaac-9bd83ea8de65,HCM_2093.txt,Hereford,char-offset:92,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
8c36dc0f-d3cf-41f2-a2c8-0d4eec7e6d5d,HCM_2093.txt,Richard de Sydenhale,char-offset:108,PERSON,,,,,,,,Principal,"commissary of the official of Adam [Orleton], bishop of Hereford",
bcdd419a-7444-4a37-93ad-5a466e9dde7a,HCM_2093.txt,Sydenhale,char-offset:119,PLACE,,,,,,,UNVERIFIED,Nominative,,
f16a34ca-ccff-4c7d-ab5e-9699a5579d9d,HCM_2093.txt,"commissary of the official of Adam [Orleton], bishop of Hereford",char-offset:130,,,,,,,,,Job,,
0d485c10-2ba1-4865-8723-9a5396bec389,HCM_2093.txt,"Adam [Orleton], bishop of Hereford",char-offset:160,PERSON,,,,,,,,,bishop of Hereford,
905d7d63-76f2-43c5-be8a-27ee33e7ecbd,HCM_2093.txt,bishop of Hereford,char-offset:176,,,,,,,,,Job,,
9718971c-289f-497c-aa6d-4fa39f7622ed,HCM_2093.txt,Hereford,char-offset:186,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
68e38578-29a5-4ec5-8e99-da0cb6f56fa1,HCM_2093.txt,Ralph de Buesham,char-offset:221,PERSON,,,,,,,,Principal,perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford,
d64cbd00-1f5f-4beb-9b6d-f1abb86e1970,HCM_2093.txt,Buesham,char-offset:230,PLACE,,,,,,,UNVERIFIED,Nominative,,
5451def1-9f23-4038-8774-41f3b5186c8c,HCM_2093.txt,Phillip de Stottesdon,char-offset:239,PERSON,,,,,,,,Principal,perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford,
f68248d1-c533-4c7b-b6f5-62f63b4c201c,HCM_2093.txt,Stottesdon,char-offset:250,PLACE,,,,,,,UNVERIFIED,Nominative,,
c5abf226-9faf-4a22-85d8-efc4ef6c2364,HCM_2093.txt,John son of John the baker,char-offset:267,PERSON,,,,,,,,Principal,perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford,
55db640a-cf3e-46d6-ae6c-303a6e07c5d6,HCM_2093.txt,John the baker,char-offset:279,PERSON,,,,,,,,,the bake,
7fd5ecc6-958c-4117-9268-c96f74f432db,HCM_2093.txt,the bake,char-offset:284,,,,,,,,,Job,,
28be512c-4fdb-4ef7-a016-b1d2c505a627,HCM_2093.txt,Hereford,char-offset:297,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
1372e7e2-22d3-43c1-9598-3e608f6d9c7b,HCM_2093.txt,chaplains,char-offset:307,,,,,,,,,Job,,
aeca1671-7e0c-4c0f-8e63-571fc277b17d,HCM_2093.txt,perpetual vicars of the chapel of St. Katherine the Virgin and martyr in the city of Hereford,char-offset:321,,,,,,,,,Job,,
15bf2b0d-d1da-4919-9d82-b2e975ca4c90,HCM_2093.txt,St. Katherine the Virgin and martyr,char-offset:355,PERSON,,,,,,,,Dead,,"is this Katherine de Ledbury, or not?"
4b986314-22e8-45dc-a55d-34c0844df101,HCM_2093.txt,Hereford,char-offset:406,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
fac7fb54-6ff8-4d0e-b172-e9eb5f964d9b,HCM_2093.txt,Hugh de Breynton,char-offset:430,PERSON,,,,,,,,Principal,"substitute proctor of Bartholomew the scribe of Hereford,",
2ace1b22-3fa9-43bf-8cc0-f19cebca9e42,HCM_2093.txt,Breynton,char-offset:438,PLACE,,,,,,,UNVERIFIED,Nominative,,
4e970e31-9e22-406a-976e-927b0cf2cfe4,HCM_2093.txt,clerk,char-offset:449,,,,,,,,,Job,,
7b260825-4927-40f0-a8a0-d360f021d99d,HCM_2093.txt,"substitute proctor of Bartholomew the scribe of Hereford,",char-offset:456,,,,,,,,,Job,,
615be518-5ba1-4cd0-a66a-22823473b0be,HCM_2093.txt,Bartholomew the scribe of Hereford,char-offset:478,PERSON,,,,,,,,,original proctor of the said vicars,
bcdcff9c-cff5-4d7b-943b-619a2b9bc9c9,HCM_2093.txt,the scribe,char-offset:490,,,,,,,,,Job,,
24eee0f2-8484-4ed3-9e8d-0e97d460cdda,HCM_2093.txt,Hereford,char-offset:504,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
fc4ec85a-d300-49a2-bdee-3932a0f232e6,HCM_2093.txt,original proctor of the said vicars,char-offset:513,,,,,,,,,Job,,
ff6458e3-50ee-4048-9d2d-fbc9b07a4da7,HCM_2093.txt,the abbot and convent of the monastery of St. James of Wiggemore in the diocese of Hereford,char-offset:592,PERSON,,,,,,,,Collective|Office,,
63f71bad-fd3e-491e-829e-45dd41943e3d,HCM_2093.txt,the monastery of St. James of Wiggemore in the diocese of Hereford,char-offset:617,PLACE,http://sws.geonames.org/2633937,Wigmore,,52.31667,-2.85,,VERIFIED,,,
8d2f396f-b759-4a2a-82b6-922fb78695cb,HCM_2093.txt,Wiggemore,char-offset:647,PLACE,http://sws.geonames.org/2633937,Wigmore,,52.31667,-2.85,,VERIFIED,Nominative,,
6397b283-4f7d-495c-bcb4-fc85e59e6890,HCM_2093.txt,Hereford,char-offset:675,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
3e87520d-fe40-4a06-bb2b-341da1bb38a3,HCM_2093.txt,John de Ledecote,char-offset:706,PERSON,,,,,,,,,their fellow canon and proctor,
59dd5df6-ac90-495d-a6c4-5e8bfcece9b4,HCM_2093.txt,Ledecote,char-offset:714,PLACE,,,,,,,UNVERIFIED,Nominative,,
57cdb6b8-5458-4751-ba35-91b4c08abb98,HCM_2093.txt,their fellow canon and proctor,char-offset:724,,,,,,,,,Job,,
460504ef-e17d-4dfc-b473-d8e0e4c0bf27,HCM_2093.txt,The said commissary,char-offset:933,,,,,,,,,Office,,"that is, Richard de Sydenhale"
bedcdd4a-0b40-4d66-b78f-aaa015b225f4,HCM_2093.txt,Hereford,char-offset:1009,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Given at,,
c4621ef4-961a-48d2-8276-0fb9e0c7cd71,HCM_2093.txt,Latin,char-offset:1019,,,,,,,,,Language,,
28f3c4a1-56f5-4825-9c83-a97ff9a51eef,HCM_2096.txt,John,char-offset:54,PERSON,,,,,,,,Principal,dean,
0758e4cc-c50d-4fc1-8bcd-9af7e129fdb7,HCM_2096.txt,dean,char-offset:60,,,,,,,,,Job,,"John de Aqua Blanca, Dean of Hereford"
e2e0cd35-759a-478c-b507-5f6bb238ad9b,HCM_2096.txt,the chapter of Hereford,char-offset:70,PERSON,,,,,,,,Collective|Office,,
a3fc18a0-1ee8-4cb3-9f04-9c7ec47f333d,HCM_2096.txt,Hereford,char-offset:85,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
b7d410d0-0c08-4466-8197-b809f45c40f4,HCM_2096.txt,Hugh de Brehousa,char-offset:115,PERSON,,,,,,,,,penitentiary in the church of St. Ethelbert of Hereford,
f64fa739-5cf3-49af-8daa-df802d64eeb5,HCM_2096.txt,Brehousa,char-offset:123,PLACE,,,,,,,UNVERIFIED,Nominative,,
79a2d28f-d5ed-4da7-96c3-f41e229ed70d,HCM_2096.txt,penitentiary in the church of St. Ethelbert of Hereford,char-offset:133,,,,,,,,,Job,,
ec094d81-ff5f-40fa-91d2-ce84869eda91,HCM_2096.txt,the church of St. Ethelbert of Hereford,char-offset:149,PLACE,,,,,,,UNVERIFIED,,,
f875c289-bb24-4ab0-8a0f-ced4b63dbbe0,HCM_2096.txt,Hereford,char-offset:180,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
e337ec31-ba1c-407c-9d35-0cd2012de4da,HCM_2096.txt,Richard de Wykewane,char-offset:201,PERSON,,,,,,,,Principal,perpetual chaplain,
587855ae-d0df-4852-b96f-d1c3fd72de8c,HCM_2096.txt,Wykewane,char-offset:212,PLACE,,,,,,,UNVERIFIED,Nominative,,
352ebc1e-7933-4d0c-ad91-35eb245048f4,HCM_2096.txt,perpetual chaplain,char-offset:222,,,,,,,,,Job,,
bcca66d9-754c-44f9-a274-fddcefbb43a4,HCM_2096.txt,his parents,char-offset:316,PERSON,,,,,,,,Collective,,"that is, the parents of Hugh de Brehousa"
1b0ce5a4-ba17-42fe-a286-92a4a496960d,HCM_2096.txt,the altar of St. Mary on the south side of the said churc,char-offset:370,PLACE,,,,,,,UNVERIFIED,Building,,
b5a817ff-af74-4f94-9b9a-c129bb221004,HCM_2096.txt,the said church,char-offset:413,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Building,,
c1ae53b3-3a95-4ff6-9aec-09fa6507d511,HCM_2096.txt,the king,char-offset:453,PERSON,,,,,,,,Office,,King Edward II
949c78e5-8591-4aa4-8694-416f4e197f7c,HCM_2096.txt,Hereford,char-offset:611,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,UNVERIFIED,,,
8173ee69-316e-479c-9490-817ebaff4792,HCM_2096.txt,St. Nicholas (in vico Sancti Nicholi),char-offset:666,PLACE,,,,,,,UNVERIFIED,Street,,
5a5494ff-b38e-4cbe-b856-b7df5e178d6f,HCM_2096.txt,John de la Pounde,char-offset:728,PERSON,,,,,,,,,,
07ff902a-55d7-4a89-9cb7-60e17f93f656,HCM_2096.txt,la Pounde,char-offset:736,PLACE,,,,,,,UNVERIFIED,Nominative,,
9eb1cf21-4909-4feb-9673-3a5b5498383b,HCM_2096.txt,chaplain,char-offset:747,,,,,,,,,Job,,
e4db6c49-666b-4f78-9fde-112262c2fa3d,HCM_2096.txt,John Spark,char-offset:786,PERSON,,,,,,,,,,
047399c6-c4a4-4843-a892-d6e9ff2d7435,HCM_2096.txt,John Lyhtfot,char-offset:854,PERSON,,,,,,,,,,
42f87324-48f1-4570-82e0-6fcfcf0b6724,HCM_2096.txt,William Ploume,char-offset:987,PERSON,,,,,,,,,,
dd952faa-6100-4613-b794-1db23a959944,HCM_2096.txt,John Lylye,char-offset:1027,PERSON,,,,,,,,,,
74e67ae2-0104-4503-a1a5-f3ac0102d061,HCM_2096.txt,the prebend of Gorewalle,char-offset:1069,PERSON,,,,,,,,Office,,
4f282afa-d8be-433a-844a-71c20d11010c,HCM_2096.txt,Gorewalle,char-offset:1084,PLACE,,,,,,,UNVERIFIED,Nominative,,
a9743013-bbf2-488a-a534-c9106cb61a84,HCM_2096.txt,the bishop of Hereford,char-offset:1119,PERSON,,,,,,,,Office,,"Richard Swinfield, Bishop of Hereford"
2f97a65e-95a0-48c3-b9bc-25236c28047f,HCM_2096.txt,Hereford,char-offset:1133,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
74e1a249-00fb-4b77-ad17-fe298601f53e,HCM_2096.txt,Thomas Theobaud,char-offset:1182,PERSON,,,,,,,,,,
4219fe1d-3a1c-4f4a-b40c-180737e3a5d4,HCM_2096.txt,John Throm,char-offset:1214,PERSON,,,,,,,,,,
ba5b47e6-300f-4b95-8fd6-987d1916400d,HCM_2096.txt,the said prebend of Gorewalle,char-offset:1256,PERSON,,,,,,,,Office,,
025eb5a1-a635-4074-937f-4bb4eb9191f2,HCM_2096.txt,Gorewalle,char-offset:1276,PLACE,,,,,,,UNVERIFIED,Nominative,,
a1f2d0c1-7504-4a90-aceb-71d01ba1d867,HCM_2096.txt,"the bishop,",char-offset:1304,PERSON,,,,,,,,Office,,"Richard Swinfield, Bishop of Hereford"
9ec96ba2-82c5-42f7-9710-7bdb6d575224,HCM_2096.txt,the house of the lepers of Yeygne,char-offset:1356,PLACE,,,,,,,UNVERIFIED,Building,,
d1518c12-e5f4-4ce0-84a8-c2cf8a7fd1e1,HCM_2096.txt,Yeygne,char-offset:1383,PLACE,,,,,,,UNVERIFIED,Street|Nominative,,"Eign Street, in Hereford"
6a268b56-48bb-40d8-82f3-4c294931d990,HCM_2096.txt,John de Maddeleye,char-offset:1410,PERSON,,,,,,,,,,
c82a9010-c818-4d29-b435-17c473fd4caf,HCM_2096.txt,Maddeleye,char-offset:1418,PLACE,,,,,,,UNVERIFIED,Nominative,,
3722ed15-9bd0-442e-a412-fbfd5c519fcd,HCM_2096.txt,John Pryde,char-offset:1494,PERSON,,,,,,,,,,
69cbd349-94e5-4efa-965c-f1adf821b073,HCM_2096.txt,William Vynt,char-offset:1536,PERSON,,,,,,,,,,
703d8ebd-c383-4aef-a8fa-b68ca79fed78,HCM_2096.txt,Garlecroft,char-offset:1570,PLACE,,,,,,,UNVERIFIED,,,
ca19b02b-1636-4b88-a205-4d204fb22290,HCM_2096.txt,the dean and chapter of Hereford,char-offset:1601,PERSON,,,,,,,,Collective|Office,,
c90f7a2f-efa9-4093-8174-5bf8dc610ee5,HCM_2096.txt,Hereford,char-offset:1625,PLACE,http://sws.geonames.org/2647074,Hereford,,52.05684,-2.71482,,VERIFIED,Nominative,,
b46cb3bd-f328-41e2-a301-7e21799764b8,HCM_2096.txt,Thomas Theobaud,char-offset:1664,PERSON,,,,,,,,,,
3e2decdc-344d-4c67-9027-28f7103ea531,HCM_2096.txt,John Pryde,char-offset:1725,PERSON,,,,,,,,,,
f4445f5a-a1a1-4211-bf97-17aa02e2d2b5,HCM_2096.txt,John Throm,char-offset:1768,PERSON,,,,,,,,,,
e31b6474-bdd2-4788-a3b6-60b9d35e270e,HCM_2096.txt,Garlecroft,char-offset:1799,PLACE,,,,,,,UNVERIFIED,,,
783f8e8d-7205-4650-b831-4aa2d1eead94,HCM_2096.txt,Thomas Theobaud,char-offset:1844,PERSON,,,,,,,,,,
6eacb37b-f10f-4e67-bf32-fa1df1e1ff8b,HCM_2096.txt,John Throm,char-offset:1876,PERSON,,,,,,,,,,
2b5d967c-5d87-4fdb-8a33-a337a94de80e,HCM_2096.txt,Giles le Deyare,char-offset:1918,PERSON,,,,,,,,,,
8e1e1b21-d692-4379-832d-bc99574380b4,HCM_2096.txt,le Deyare,char-offset:1924,,,,,,,,,Job,,"ie, the Dyer"
b94976c5-3eaf-4615-82f6-f6175442a944,HCM_2096.txt,Rushmarsh,char-offset:1972,PLACE,,,,,,,UNVERIFIED,,,
3bb187a3-a232-4a92-b1d5-efd5fb65f4a5,HCM_2096.txt,the dean and chapter,char-offset:2002,PERSON,,,,,,,,Collective|Office,,
06a37d2b-7021-4119-88de-6295d8aeb4b2,HCM_2096.txt,John Throm,char-offset:2039,PERSON,,,,,,,,,,
d03b7c5b-06b1-4bc5-bf9e-aa1a32993f06,HCM_2096.txt,John Pryde,char-offset:2137,PERSON,,,,,,,,,,
38f46223-566b-4eaa-87b3-5a63d69ad08b,HCM_2096.txt,William Ploume,char-offset:2173,PERSON,,,,,,,,,,
35285ec6-52b1-4089-a316-cff5538ef5d8,HCM_2096.txt,Reginald Syward,char-offset:2228,PERSON,,,,,,,,,,
9b217315-0ff5-4d2a-860c-1039cf953d04,HCM_2096.txt,"the highway,",char-offset:2254,,,,,,,,,Street,,
3dd60912-0970-4b3d-b798-c9dcbe8ae651,HCM_2096.txt,Fouleslough,char-offset:2286,PLACE,,,,,,,UNVERIFIED,,,
861f4ecf-3517-45cc-9bb0-30ff5fe3b36e,HCM_2096.txt,dean and chapter,char-offset:2327,PERSON,,,,,,,,Collective|Office,,
7c273f90-4cca-4fe7-92f0-58cc27982d04,HCM_2096.txt,Matilda de Ledebur,char-offset:2360,PERSON,,,,,,,,,,
a4352285-46b8-4951-9d4e-1096dd5423dd,HCM_2096.txt,Ledebur',char-offset:2371,PLACE,,,,,,,UNVERIFIED,Nominative,,
70e130b5-84ea-4391-bd1d-f30b5d3a8af6,HCM_2096.txt,Matilda de la Haye,char-offset:2475,PERSON,,,,,,,,,,
4dc4c72b-0f45-48e6-a6a9-6cb68a29a50a,HCM_2096.txt,la Haye,char-offset:2486,PLACE,http://sws.geonames.org/3008754,La Haye-Malherbe,,49.22553,1.06774,,UNVERIFIED,Nominative,,
efa06e4b-0fad-422b-b180-83b436445984,HCM_2096.txt,Matild de Ledebur,char-offset:2524,PERSON,,,,,,,,,,
0c01e919-f111-41f1-9b7d-717a9ebc632a,HCM_2096.txt,Ledebur,char-offset:2534,PLACE,,,,,,,UNVERIFIED,Nominative,,
